architecture,seed,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation
ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0003,True,0,rsu-1,4,4,59.59887559940486,59.63481663708563,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_002-w0004,True,0,rsu-1,4,4,68.02374710223269,74.03043859527278,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_004-w0004,True,0,rsu-1,4,4,74.06413709350875,74.10390521988019,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_006-w0004,True,0,rsu-1,4,4,74.1222738166585,74.16056757562204,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0004,True,0,rsu-1,4,4,74.16189204827094,74.19670081639086,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_010-w0004,True,0,rsu-1,4,4,74.36084900298201,74.40193791300037,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0004,True,0,rsu-1,4,4,74.4027564862502,74.44083403413688,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_014-w0004,True,0,rsu-1,4,4,74.55001146686487,74.59016201709412,0,committed,30,11136,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0005,True,0,rsu-1,4,4,89.0837270157995,89.11940550308634,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0005,True,0,rsu-1,4,4,89.15439272196473,89.19523475457498,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_002-w0001,True,0,rsu-1,4,4,29.043807348320264,29.08882825104358,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_004-w0001,True,0,rsu-1,4,4,29.104575492837327,29.147079820849275,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_008-w0001,True,0,rsu-1,4,4,29.162659272743,29.20322682322918,0,committed,28,10624,False
distributed_rsu_vpuft,1002,case-1002-veh_002-w0002,True,0,rsu-1,4,4,44.02677291635806,44.0694599804584,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_004-w0002,True,0,rsu-1,4,4,44.080156995145025,44.11883955319883,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_006-w0002,True,0,rsu-1,4,4,44.129776857311526,44.16896285133572,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_008-w0002,True,0,rsu-1,4,4,44.18911716840096,44.22918035485217,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_010-w0002,True,0,rsu-1,4,4,44.283002292767065,44.31703323024445,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_012-w0002,True,0,rsu-1,4,4,44.3316237169649,44.37361058811907,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_002-w0003,True,0,rsu-1,4,4,59.030081708582685,59.066689312593816,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_004-w0003,True,0,rsu-1,4,4,59.078707199112664,59.11667356792078,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_006-w0003,True,0,rsu-1,4,4,59.1271676419451,59.16213677119117,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_008-w0003,True,0,rsu-1,4,4,59.17913468032297,59.21788617400576,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_010-w0003,True,0,rsu-1,4,4,59.259606940358445,59.293775305426564,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_004-w0004,True,0,rsu-1,4,4,74.03493190212151,74.0675293249714,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_006-w0004,True,0,rsu-1,4,4,74.07750076453017,74.1137672715691,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_008-w0004,True,0,rsu-1,4,4,74.12614198397517,74.16217696071607,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_010-w0004,True,0,rsu-1,4,4,74.19860776912843,74.23794080961571,0,committed,27,10080,False
distributed_rsu_vpuft,1002,case-1002-veh_012-w0004,True,0,rsu-1,4,4,74.24518979258289,74.27730489650403,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_014-w0004,True,0,rsu-1,4,4,74.31321895848288,74.35407044574463,0,committed,28,10432,False
distributed_rsu_vpuft,1002,case-1002-veh_008-w0005,True,0,rsu-1,4,4,89.03175862171794,89.06653151255057,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_009-w0000,True,0,rsu-1,4,4,14.031270393709608,14.071114916684667,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0001,True,0,rsu-1,4,4,29.028202475610218,29.06415106984354,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0001,True,0,rsu-1,4,4,29.038152234886997,29.106158650818326,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0001,True,0,rsu-1,4,4,29.127048744632795,29.16529479036781,0,committed,29,10784,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0001,True,0,rsu-1,4,4,29.03975686590661,29.205699412564698,0,committed,28,10624,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0001,True,0,rsu-1,4,4,29.05765645789821,29.26224482273252,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0002,True,0,rsu-1,4,4,44.07012622410196,44.10603976585017,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0002,True,0,rsu-1,4,4,44.13068073551766,44.16784311577934,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0002,True,0,rsu-1,4,4,44.17306860975983,44.20361104562589,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0002,True,0,rsu-1,4,4,44.226480272129194,44.259756561879065,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0002,True,0,rsu-1,4,4,44.365599055944045,44.40116562935384,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0002,True,0,rsu-1,4,4,44.40039722807536,44.436255237850276,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0002,True,0,rsu-1,4,4,44.497220066972424,44.52817533155808,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_002-w0003,True,0,rsu-1,4,4,59.066621851238935,59.10299946663179,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0003,True,0,rsu-1,4,4,59.101002800947185,59.13703300955017,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0003,True,0,rsu-1,4,4,59.15009871245734,59.19221386660784,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0003,True,0,rsu-1,4,4,59.200774168872556,59.2423073167211,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0003,True,0,rsu-1,4,4,59.30903853243261,59.34626727380958,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0003,True,0,rsu-1,4,4,59.33084222432497,59.38159093622513,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0003,True,0,rsu-1,4,4,59.52231900572123,59.562501628909935,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_004-w0004,True,0,rsu-1,4,4,74.07362386429018,74.11216373702052,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_006-w0004,True,0,rsu-1,4,4,74.1144573721625,74.1573726343916,0,committed,30,11136,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0004,True,0,rsu-1,4,4,74.15734962326604,74.1931113811953,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_010-w0004,True,0,rsu-1,4,4,74.24113354968395,74.2770462402803,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0004,True,0,rsu-1,4,4,74.27648235855271,74.31003417579934,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_014-w0004,True,0,rsu-1,4,4,74.38014609647524,74.42199552461777,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_008-w0005,True,0,rsu-1,4,4,89.07278497103171,89.1076624370306,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1002,case-1002-veh_012-w0005,True,0,rsu-1,4,4,89.13339765685879,89.1700044295976,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.02821449169918,29.066610774299015,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0001,True,0,rsu-1,4,4,29.08179831738976,29.118533963909034,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.135540259806827,29.17561540224914,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.029060917429675,44.05629295376208,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.07065122400105,44.10877894119456,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.1232051095814,44.16025626493689,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.173146407926744,44.20744591524596,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.243063812287566,44.28087875604885,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0002,True,0,rsu-1,4,4,44.29591311722286,44.33313189884691,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0003,True,0,rsu-1,4,4,59.027905503700154,59.067453193042276,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0003,True,0,rsu-1,4,4,59.08213741533581,59.12369408433422,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0003,True,0,rsu-1,4,4,59.13476099896541,59.17102886863265,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0003,True,0,rsu-1,4,4,59.185021206550836,59.22818211523874,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0003,True,0,rsu-1,4,4,59.27439608248289,59.30538472365602,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0003,True,0,rsu-1,4,4,59.327715881785785,59.36261337732214,0,committed,28,10432,False
distributed_rsu_vpuft,1003,case-1003-veh_002-w0004,True,0,rsu-1,4,4,74.01857786580571,74.05691090357016,0,committed,29,10976,False
distributed_rsu_vpuft,1003,case-1003-veh_004-w0004,True,0,rsu-1,4,4,74.06008502879776,74.09658063267614,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_006-w0004,True,0,rsu-1,4,4,74.10553432624351,74.1423633630944,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0004,True,0,rsu-1,4,4,74.15887993103743,74.20040274219792,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_010-w0004,True,0,rsu-1,4,4,74.24607479995356,74.290113811859,0,committed,29,10784,False
distributed_rsu_vpuft,1003,case-1003-veh_012-w0004,True,0,rsu-1,4,4,74.30051494403408,74.33818617065529,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_014-w0004,True,0,rsu-1,4,4,74.371124253345,74.4036528511744,0,committed,27,10080,False
distributed_rsu_vpuft,1003,case-1003-veh_008-w0005,True,0,rsu-1,4,4,89.0293028552982,89.06649286043229,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0001,True,0,rsu-1,4,4,29.03390556630537,29.067262661451945,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0001,True,0,rsu-1,4,4,29.088768255533488,29.129281243772382,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0001,True,0,rsu-1,4,4,29.043376944589998,29.169495273152272,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0001,True,0,rsu-1,4,4,29.05372085727883,29.23294910795861,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0002,True,0,rsu-1,4,4,44.078389312544836,44.11269496916848,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0002,True,0,rsu-1,4,4,44.14186769875399,44.17790852145658,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0002,True,0,rsu-1,4,4,44.19126270578805,44.23086672651721,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0002,True,0,rsu-1,4,4,44.23435245382092,44.27161705951406,0,committed,29,10784,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0002,True,0,rsu-1,4,4,44.39543316712626,44.43694582159246,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0002,True,0,rsu-1,4,4,44.42706738813353,44.47917340444867,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0002,True,0,rsu-1,4,4,44.54924251534624,44.586025088729116,0,committed,29,10976,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_002-w0003,True,0,rsu-1,4,4,59.04412330669712,59.078954897035075,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0003,True,0,rsu-1,4,4,59.09865511743245,59.13853342048102,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0003,True,0,rsu-1,4,4,59.1499548921536,59.19225916644555,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0003,True,0,rsu-1,4,4,59.19301324241893,59.230230043398514,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0003,True,0,rsu-1,4,4,59.33359569096618,59.37713447812236,0,committed,31,11488,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0003,True,0,rsu-1,4,4,59.352194036329415,59.41626843333598,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0003,True,0,rsu-1,4,4,59.551286233352734,59.5936850346818,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_004-w0004,True,0,rsu-1,4,4,74.02843804192229,74.06156992388429,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_006-w0004,True,0,rsu-1,4,4,74.06985464301623,74.10686181664803,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0004,True,0,rsu-1,4,4,74.10726683157323,74.14389902236924,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_010-w0004,True,0,rsu-1,4,4,74.22215128346168,74.25745680271241,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0004,True,0,rsu-1,4,4,74.25984870554504,74.3028598713075,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_014-w0004,True,0,rsu-1,4,4,74.36983844721442,74.40901685305104,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_008-w0005,True,0,rsu-1,4,4,89.05805943899915,89.10077848188466,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_012-w0005,True,0,rsu-1,4,4,89.11919379413447,89.15754620394495,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1003,case-1003-veh_019-w0005,True,0,rsu-1,4,4,89.16627580704144,89.20896257058632,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0001,True,0,rsu-1,4,4,29.03174237567431,29.0684440365575,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0001,True,0,rsu-1,4,4,29.07713126286177,29.118140348209405,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0001,True,0,rsu-1,4,4,29.142965806421145,29.178107850259376,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0002,True,0,rsu-1,4,4,44.0295543756825,44.063394235063434,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0002,True,0,rsu-1,4,4,44.07308194324745,44.11131534287631,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0002,True,0,rsu-1,4,4,44.12292395703369,44.15710824440278,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0002,True,0,rsu-1,4,4,44.17998492639202,44.21862771704701,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0002,True,0,rsu-1,4,4,44.26867114163786,44.30663082616678,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0002,True,0,rsu-1,4,4,44.323386767844255,44.367832136968865,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0003,True,0,rsu-1,4,4,59.02707765668038,59.06783492227291,0,committed,28,10624,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0003,True,0,rsu-1,4,4,59.07791254319963,59.11533354343598,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0003,True,0,rsu-1,4,4,59.13432662239626,59.17505428902509,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0003,True,0,rsu-1,4,4,59.19140546088129,59.23170920922732,0,committed,29,10784,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0003,True,0,rsu-1,4,4,59.264296952781024,59.3003597184235,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0003,True,0,rsu-1,4,4,59.318712726104316,59.35513205395011,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_002-w0004,True,0,rsu-1,4,4,74.02600594593854,74.06608553322148,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_004-w0004,True,0,rsu-1,4,4,74.07607767036004,74.11489661971761,0,committed,28,10432,False
distributed_rsu_vpuft,1004,case-1004-veh_006-w0004,True,0,rsu-1,4,4,74.1336879062417,74.16741544685156,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0004,True,0,rsu-1,4,4,74.1811607973225,74.21887180273043,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_010-w0004,True,0,rsu-1,4,4,74.25101516416235,74.28880284412249,0,committed,29,10784,False
distributed_rsu_vpuft,1004,case-1004-veh_012-w0004,True,0,rsu-1,4,4,74.29918710502844,74.34005316083237,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_014-w0004,True,0,rsu-1,4,4,74.37780353003974,74.41626637481154,0,committed,27,10080,False
distributed_rsu_vpuft,1004,case-1004-veh_008-w0005,True,0,rsu-1,4,4,89.04079952541886,89.07894923525511,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0001,True,0,rsu-1,4,4,29.03085724232319,29.066813666623652,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_004-w0001,True,0,rsu-1,4,4,29.03381980475872,29.102603007653567,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_006-w0001,True,0,rsu-1,4,4,29.13251617901309,29.1752946415568,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_008-w0001,True,0,rsu-1,4,4,29.03885475978859,29.21326888898287,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_012-w0001,True,0,rsu-1,4,4,29.050838267729446,29.251070425744288,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0002,True,0,rsu-1,4,4,44.078997301929256,44.11919572165932,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_004-w0002,True,0,rsu-1,4,4,44.150169634230856,44.18472651542166,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_006-w0002,True,0,rsu-1,4,4,44.21440157543279,44.251706249396925,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_008-w0002,True,0,rsu-1,4,4,44.27045444041879,44.309030577678826,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_010-w0002,True,0,rsu-1,4,4,44.44177704199796,44.47657096145811,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_012-w0002,True,0,rsu-1,4,4,44.497884317718835,44.53760385216447,0,committed,29,10784,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_014-w0002,True,0,rsu-1,4,4,44.60844566061515,44.63883151158174,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_002-w0003,True,0,rsu-1,4,4,59.059305021975256,59.08888771935693,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_004-w0003,True,0,rsu-1,4,4,59.085479025548864,59.130247854968864,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_006-w0003,True,0,rsu-1,4,4,59.14789431150588,59.18962332047265,0,committed,28,10432,False
ahmed_inspired_witness_vpuft,1004,case-1004-veh_008-w0003,True,0,rsu-1,4,4,59.17967435386207,59.2287459077301,0,committed,27,10080,False
