case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
case-1001-veh_011-w0000,veh_011,centralized_vpuft,trusted,trusted,12.0,,14.056563677325268,,-0.8287460296835215,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 16.617497684146443, 'supporting_strength': 0.0, 'opposing_strength': 0.8287460296835215, 'independent_roots': 0, 'correlated_suppressed': 3, 'attempted_attestations': 6, 'arrived_attestations': 6, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_012-w0000,veh_012,centralized_vpuft,trusted,trusted,13.0,,14.061643345211179,,-0.768146288351391,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 21.20065612804467, 'supporting_strength': 0.0, 'opposing_strength': 0.768146288351391, 'independent_roots': 0, 'correlated_suppressed': 2, 'attempted_attestations': 4, 'arrived_attestations': 4, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_013-w0000,veh_013,centralized_vpuft,trusted,trusted,14.0,,14.061949483263252,,-0.6198075591374289,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 19.836238428052155, 'supporting_strength': 0.0, 'opposing_strength': 0.6198075591374289, 'independent_roots': 0, 'correlated_suppressed': 1, 'attempted_attestations': 2, 'arrived_attestations': 2, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_000-w0001,veh_000,centralized_vpuft,trusted,trusted,15.0,,29.022619067789762,,-0.9568437332378662,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9568437332378662, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_001-w0001,veh_001,centralized_vpuft,trusted,trusted,15.0,,29.023342021323714,,-0.9562495986544901,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9562495986544901, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_002-w0001,veh_002,centralized_vpuft,trusted,revoked,15.0,29.026665383352086,29.026665383352086,29.027665383352087,0.7167926197065884,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.8415748028102467, 'opposing_strength': 0.12478218310365835, 'independent_roots': 12, 'correlated_suppressed': 27, 'attempted_attestations': 42, 'arrived_attestations': 42, 'dropped_attestations': 0}",position_offset,1,1,0,position_offset,1001
case-1001-veh_003-w0001,veh_003,centralized_vpuft,trusted,trusted,15.0,,29.032080506198493,,-0.9562399181938129,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9562399181938129, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_004-w0001,veh_004,centralized_vpuft,trusted,revoked,15.0,29.034646119844737,29.034646119844737,29.03564611984474,0.5281383626598273,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.7471836055057502, 'opposing_strength': 0.21904524284592292, 'independent_roots': 10, 'correlated_suppressed': 25, 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",speed_offset,1,1,0,speed_offset,1001
case-1001-veh_005-w0001,veh_005,centralized_vpuft,trusted,trusted,15.0,,29.039572329294636,,-0.9562133070608692,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9562133070608692, 'independent_roots': 0, 'correlated_suppressed': 28, 'attempted_attestations': 43, 'arrived_attestations': 43, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_006-w0001,veh_006,centralized_vpuft,trusted,suspected,15.0,,29.042083446373432,,-0.51708000504158,False,insufficient_weighted_margin,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.15125832768937017, 'opposing_strength': 0.6683383327309502, 'independent_roots': 4, 'correlated_suppressed': 23, 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",replay,1,0,0,replay,1001
case-1001-veh_007-w0001,veh_007,centralized_vpuft,trusted,trusted,15.0,,29.053549846627313,,-0.9561754050199788,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9561754050199788, 'independent_roots': 0, 'correlated_suppressed': 26, 'attempted_attestations': 41, 'arrived_attestations': 41, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_008-w0001,veh_008,centralized_vpuft,trusted,revoked,15.0,29.04893367521627,29.04893367521627,29.04993367521627,0.02059515604231532,True,cryptographic_decisive_evidence,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.49140133973726524, 'opposing_strength': 0.4708061836949499, 'independent_roots': 6, 'correlated_suppressed': 22, 'attempted_attestations': 37, 'arrived_attestations': 37, 'dropped_attestations': 0}",benign,0,1,0,certificate_tamper,1001
case-1001-veh_009-w0001,veh_009,centralized_vpuft,trusted,trusted,15.0,,29.05402072323228,,-0.9561498004052682,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9561498004052682, 'independent_roots': 0, 'correlated_suppressed': 24, 'attempted_attestations': 39, 'arrived_attestations': 39, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_010-w0001,veh_010,centralized_vpuft,trusted,suspected,15.0,,29.05431673453576,,-0.8976542103505488,False,insufficient_weighted_margin,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.021712303575196625, 'opposing_strength': 0.9193665139257454, 'independent_roots': 4, 'correlated_suppressed': 67, 'attempted_attestations': 82, 'arrived_attestations': 82, 'dropped_attestations': 0}",benign,0,0,0,flood,1001
case-1001-veh_011-w0001,veh_011,centralized_vpuft,trusted,trusted,15.0,,29.06205893940895,,-0.9561134888268316,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9561134888268316, 'independent_roots': 0, 'correlated_suppressed': 22, 'attempted_attestations': 37, 'arrived_attestations': 37, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_012-w0001,veh_012,centralized_vpuft,trusted,quarantined,15.0,,29.065549846627313,,0.6197491403033979,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 2.4695259339324593, 'supporting_strength': 0.6197491403033979, 'opposing_strength': 0.0, 'independent_roots': 1, 'correlated_suppressed': 18, 'attempted_attestations': 33, 'arrived_attestations': 33, 'dropped_attestations': 0}",benign,0,0,0,false_denm,1001
case-1001-veh_013-w0001,veh_013,centralized_vpuft,trusted,trusted,15.0,,29.06602072323228,,-0.9560797653337109,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.2264689429800626, 'supporting_strength': 0.0, 'opposing_strength': 0.9560797653337109, 'independent_roots': 0, 'correlated_suppressed': 20, 'attempted_attestations': 35, 'arrived_attestations': 35, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_014-w0001,veh_014,centralized_vpuft,trusted,trusted,15.0,,29.075401718559682,,-0.956784952505651,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.956784952505651, 'independent_roots': 0, 'correlated_suppressed': 16, 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_015-w0001,veh_015,centralized_vpuft,trusted,trusted,16.0,,29.07838838826066,,-0.9537583971943319,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9537583971943319, 'independent_roots': 0, 'correlated_suppressed': 17, 'attempted_attestations': 31, 'arrived_attestations': 31, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_016-w0001,veh_016,centralized_vpuft,trusted,trusted,17.0,,29.087910194673217,,-0.9518155213214217,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9518155213214217, 'independent_roots': 0, 'correlated_suppressed': 13, 'attempted_attestations': 26, 'arrived_attestations': 26, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_017-w0001,veh_017,centralized_vpuft,trusted,trusted,18.0,,29.082191840052303,,-0.9476238031952464,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9476238031952464, 'independent_roots': 0, 'correlated_suppressed': 13, 'attempted_attestations': 25, 'arrived_attestations': 25, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_018-w0001,veh_018,centralized_vpuft,trusted,trusted,19.0,,29.093711519059756,,-0.9446711917967155,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9446711917967155, 'independent_roots': 0, 'correlated_suppressed': 11, 'attempted_attestations': 22, 'arrived_attestations': 22, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_019-w0001,veh_019,centralized_vpuft,trusted,trusted,20.0,,29.09038838826066,,-0.9388603279911679,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 5.7476046554008065, 'supporting_strength': 0.0, 'opposing_strength': 0.9388603279911679, 'independent_roots': 0, 'correlated_suppressed': 10, 'attempted_attestations': 20, 'arrived_attestations': 20, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_020-w0001,veh_020,centralized_vpuft,trusted,trusted,21.0,,29.094191840052304,,-0.9342900609727253,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.6699325767662856, 'supporting_strength': 0.0, 'opposing_strength': 0.9342900609727253, 'independent_roots': 0, 'correlated_suppressed': 9, 'attempted_attestations': 18, 'arrived_attestations': 18, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_021-w0001,veh_021,centralized_vpuft,trusted,trusted,22.0,,29.099910194673217,,-0.9258308107961373,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 14.537123733060042, 'supporting_strength': 0.0, 'opposing_strength': 0.9258308107961373, 'independent_roots': 0, 'correlated_suppressed': 8, 'attempted_attestations': 16, 'arrived_attestations': 16, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_022-w0001,veh_022,centralized_vpuft,trusted,trusted,23.0,,29.10238838826066,,-0.9182252475370335,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 5.440519045613712, 'supporting_strength': 0.0, 'opposing_strength': 0.9182252475370335, 'independent_roots': 0, 'correlated_suppressed': 7, 'attempted_attestations': 14, 'arrived_attestations': 14, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_023-w0001,veh_023,centralized_vpuft,trusted,trusted,24.0,,29.105711519059756,,-0.9047191160528432,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 19.08687664297304, 'supporting_strength': 0.0, 'opposing_strength': 0.9047191160528432, 'independent_roots': 0, 'correlated_suppressed': 6, 'attempted_attestations': 12, 'arrived_attestations': 12, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_000-w0002,veh_000,centralized_vpuft,trusted,trusted,30.0,,44.020824567204045,,-0.9567014297212787,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9567014297212787, 'independent_roots': 0, 'correlated_suppressed': 31, 'attempted_attestations': 46, 'arrived_attestations': 46, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_001-w0002,veh_001,centralized_vpuft,trusted,trusted,30.0,,44.029440474855654,,-0.9564347800388113,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9564347800388113, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_002-w0002,veh_002,centralized_vpuft,revoked,revoked,30.0,44.041032613426985,44.041032613426985,44.04203261342698,0.9673774070934805,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9673774070934805, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 31, 'attempted_attestations': 46, 'arrived_attestations': 46, 'dropped_attestations': 0}",position_offset,1,1,0,position_offset,1001
case-1001-veh_003-w0002,veh_003,centralized_vpuft,trusted,trusted,30.0,,44.04223404411401,,-0.9564003007235636,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9564003007235636, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_004-w0002,veh_004,centralized_vpuft,revoked,revoked,30.0,44.049095559609604,44.049095559609604,44.0500955596096,0.9682121124899832,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9682121124899832, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 31, 'attempted_attestations': 46, 'arrived_attestations': 46, 'dropped_attestations': 0}",speed_offset,1,1,0,speed_offset,1001
case-1001-veh_005-w0002,veh_005,centralized_vpuft,trusted,trusted,30.0,,44.05196823803131,,-0.9563660032991358,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9563660032991358, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_006-w0002,veh_006,centralized_vpuft,suspected,revoked,30.0,44.053032613426986,44.053032613426986,44.05403261342698,0.901333824937643,True,cryptographic_decisive_evidence,"{'queue_wait_ms': 8.624372540452896, 'supporting_strength': 0.901333824937643, 'opposing_strength': 0.0, 'independent_roots': 4, 'correlated_suppressed': 26, 'attempted_attestations': 30, 'arrived_attestations': 30, 'dropped_attestations': 0}",replay,1,1,0,replay,1001
case-1001-veh_007-w0002,veh_007,centralized_vpuft,trusted,trusted,30.0,,44.056147669130254,,-0.9563354433724466,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9563354433724466, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_008-w0002,veh_008,centralized_vpuft,revoked,revoked,30.0,44.064195427609924,44.064195427609924,44.06519542760992,0.9662314490418185,True,cryptographic_decisive_evidence,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9662314490418185, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 31, 'attempted_attestations': 46, 'arrived_attestations': 46, 'dropped_attestations': 0}",certificate_tamper,1,1,0,certificate_tamper,1001
case-1001-veh_009-w0002,veh_009,centralized_vpuft,trusted,trusted,30.0,,44.0694888643272,,-0.9562925339191071,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9562925339191071, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_010-w0002,veh_010,centralized_vpuft,suspected,revoked,30.0,44.11035252462883,44.11035252462883,44.11135252462883,0.5656869389104687,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.5656869389104687, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 215, 'attempted_attestations': 230, 'arrived_attestations': 230, 'dropped_attestations': 0}",flood,1,1,0,flood,1001
case-1001-veh_011-w0002,veh_011,centralized_vpuft,trusted,trusted,30.0,,44.10835314205817,,-0.9562186921959552,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9562186921959552, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_012-w0002,veh_012,centralized_vpuft,quarantined,quarantined,30.0,,44.113533853421174,,0.8190449888631008,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.8190449888631008, 'opposing_strength': 0.0, 'independent_roots': 3, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",false_denm,1,0,0,false_denm,1001
case-1001-veh_013-w0002,veh_013,centralized_vpuft,trusted,trusted,30.0,,44.11999389910709,,-0.9561738057951504,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9561738057951504, 'independent_roots': 0, 'correlated_suppressed': 32, 'attempted_attestations': 47, 'arrived_attestations': 47, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_014-w0002,veh_014,centralized_vpuft,trusted,quarantined,30.0,,44.145488723583576,,0.9766815153588373,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9766815153588373, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 165, 'attempted_attestations': 180, 'arrived_attestations': 180, 'dropped_attestations': 0}",mixed,1,0,0,mixed,1001
case-1001-veh_015-w0002,veh_015,centralized_vpuft,trusted,trusted,30.0,,44.12235252462883,,-0.9561379388677351,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 36.94021224918487, 'supporting_strength': 0.0, 'opposing_strength': 0.9561379388677351, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_016-w0002,veh_016,centralized_vpuft,trusted,trusted,30.0,,44.1535917654709,,-0.9566954274126148,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9566954274126148, 'independent_roots': 0, 'correlated_suppressed': 29, 'attempted_attestations': 44, 'arrived_attestations': 44, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_017-w0002,veh_017,centralized_vpuft,trusted,trusted,30.0,,44.13199389910709,,-0.9561268229013614,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 42.7236856854023, 'supporting_strength': 0.0, 'opposing_strength': 0.9561268229013614, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_018-w0002,veh_018,centralized_vpuft,trusted,trusted,30.0,,44.15578352547437,,-0.9566928031013652,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9566928031013652, 'independent_roots': 0, 'correlated_suppressed': 26, 'attempted_attestations': 41, 'arrived_attestations': 41, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_019-w0002,veh_019,centralized_vpuft,trusted,trusted,30.0,,44.14399389910709,,-0.9561045993434248,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 49.70994730270917, 'supporting_strength': 0.0, 'opposing_strength': 0.9561045993434248, 'independent_roots': 0, 'correlated_suppressed': 29, 'attempted_attestations': 44, 'arrived_attestations': 44, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_020-w0002,veh_020,centralized_vpuft,trusted,trusted,30.0,,44.164097896161906,,-0.9566828255004503,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9566828255004503, 'independent_roots': 0, 'correlated_suppressed': 24, 'attempted_attestations': 39, 'arrived_attestations': 39, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_021-w0002,veh_021,centralized_vpuft,trusted,trusted,30.0,,44.157488723583576,,-0.9560681561047752,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 53.52698561313929, 'supporting_strength': 0.0, 'opposing_strength': 0.9560681561047752, 'independent_roots': 0, 'correlated_suppressed': 27, 'attempted_attestations': 42, 'arrived_attestations': 42, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_022-w0002,veh_022,centralized_vpuft,trusted,trusted,30.0,,44.17288845036708,,-0.9566722375764043,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9566722375764043, 'independent_roots': 0, 'correlated_suppressed': 23, 'attempted_attestations': 38, 'arrived_attestations': 38, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_023-w0002,veh_023,centralized_vpuft,trusted,trusted,30.0,,44.16778352547437,,-0.9560319944588934,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 64.48361451196405, 'supporting_strength': 0.0, 'opposing_strength': 0.9560319944588934, 'independent_roots': 0, 'correlated_suppressed': 25, 'attempted_attestations': 40, 'arrived_attestations': 40, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_000-w0003,veh_000,centralized_vpuft,trusted,trusted,45.0,,59.0226814179835,,-0.9565279837009508,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.9565279837009508, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_001-w0003,veh_001,centralized_vpuft,trusted,trusted,45.0,,59.036439751228976,,-0.956581772222725,False,insufficient_independent_evidence_diversity,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.0, 'opposing_strength': 0.956581772222725, 'independent_roots': 0, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",benign,0,0,0,benign,1001
case-1001-veh_002-w0003,veh_002,centralized_vpuft,revoked,revoked,45.0,59.03885756751623,59.03885756751623,59.03985756751623,0.9670635763887422,True,evidence_qualified,"{'queue_wait_ms': 0.0, 'supporting_strength': 0.9670635763887422, 'opposing_strength': 0.0, 'independent_roots': 15, 'correlated_suppressed': 30, 'attempted_attestations': 45, 'arrived_attestations': 45, 'dropped_attestations': 0}",position_offset,1,1,0,position_offset,1001
