seed,event_id,case_id,source_kind,attack_type,ground_truth_attack_type,direction,ground_truth_malicious
1001,det-18d7660c17c3647f1b16ba37,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-3ce2222fcc17ae2d2e2fe801,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-44a8b196b4c9429a97e19a23,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-67c72b557efc09279bed090b,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-8261aa3ccf2aee6bf970ad26,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-997a943f71c3bae4513c924d,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-9e13717afc9284ec872d3024,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-9ef90fe0ac86dcf7ee36229c,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-ba6418e8ceadb966910a256a,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-e507f9d1f7172a57bfe38b25,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-04a95a4ac6c5a79e70fb6b4a,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-32c29c4b13f860d4836cb94f,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-34e5e12f54bd67250f6ef65c,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-3a1e2573b021b0de5c74872d,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-6368b4f0ff8314525b7dfd27,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-800249028b65b1ed981b3d78,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-85d2522880e7ececfed0fe28,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-9e01eb9918ef63dbf89b38e1,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-a070616bc8a5b8dd6374bbeb,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-a870a43df77894cd6f98410c,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-ca4ea5aea2ab209072bca8c6,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-dcf652ab075d609b59197eb0,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-f1bbb32cffc2cb5dc82f9fe3,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-f9cdc5f4a79d887c4fda0833,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-06d7577a78f7383c0ed550b6,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-177cecc0cc3e33f59b4fa830,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-2e0bf0fe5d333fbd71a218ae,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-37572efa2c3ce793f01c0c37,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-3c14155d88ffe0f6fdd05891,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-44d7600b0dc15471cb76cc5d,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-4855382bc0e1757545a16b8a,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-61117936b287cf9621e4d7e3,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-8f32501ceb5fa36dd9b0e7a6,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-93dcf4a787908d0ebeb4f30c,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-9bd8a1fcec08a8a35af16ce6,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-c102977b3bf37fd77ecec6e8,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-c33007d84a8b1fffcf02ee5b,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-ca806a1506a0ba9dd2b1c944,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-e70675a409e8443409d4d9c0,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-fbce9d4a85e090c93e405b2d,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-130b5bb28ebfdee3e030bb05,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-24a013d36c90bf6e62db2982,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-268991961fe6857fd139cd86,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-2a8a53ea273d612e45896114,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-3355f5c6c24f66a06fb5a339,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-4651cdc6550f1185d13a5c9c,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-5001a9daeec7f53b5ab8e26f,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-5686b065306821c642f71769,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-5d288d7cbd62478a7b97e2bd,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-8ad14c3a15fdb15abb0009c9,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-98351c221c2ace8f254b1eb4,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-9a3a8d1d9363f9f4293c800b,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-9a553a47d3887cdf4bf6091e,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-a013073dcb24de38634f0bc8,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-a59f12892bee180b719974ba,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-ba0f968343bfbb1301f9be78,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-dfd699079c4556392bb3793c,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-e3aec59277caa6d380282976,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-00c24d34cca2aa0bacbf95a5,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-01475dd3464ba69b07183320,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-03d26bf7b9211e3322bd1d62,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-05a41bc2b356a23540c137f6,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-21d0c1ab4cd00356a162de26,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-3e3383e8cd909dc061fc9545,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-50b2f6acae567ced760142d5,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-5a0aad129527dea9d2e7abe8,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-5a1060deea21ba2b179b663b,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-5e149d1543b9dae53c57f968,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-7733e41211850bea7976a3ab,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-77ff6890683877b9fb90f0e2,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-7c9bdf92b9955ff71d7d3cf2,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-c3025baed54ea5f58b2d3347,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-ce70ac5a9a1e299f7aff1bc8,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-d88d00beaea21276962d788d,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-e21126003b716c36bb9b01ce,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-e40c665b65c83c3da39f3a16,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-eac81ba29242b627ba39b557,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-f0868e2cc4d5109b31109b44,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,wdet-47f71950513d22069bd4397f,case-1001-veh_000-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-a3580f98e44688eb0c87b1c4,case-1001-veh_008-w0000,vehicle_witness,benign,benign,-1,0
1001,det-00e5cc8aa5953b51fca51246,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-12580187cabc9eab2d153b55,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-27f24d53133d6fb15b5cd6e0,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-3ad7e8f6971d3459bd257747,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-646404e9c25da71b4be852a9,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-7a7f3d77d711642653f8f278,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-7c4085d85253d4c7775e6a60,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-7ebb0d062061aa2816f3e821,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-804ec1b14c891368d74e2c86,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-81354ef044404f50642ba22d,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-89e8ec80d6bdd34b5d05cff0,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-97e89fc06d31402a9d3364c8,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-9a7e4e9e5d95464f3765c7bf,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-a23d793cb13ea71d2619b076,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-a6ef3b4f26b037802ab4cca8,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-b1d83354ab5871b4b662873b,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-b330cf7c622008451ac33041,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-b76346e0ba8ff6fd3d38ba2c,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-cf1282c212794a5cbce3cc16,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-d6f547206ddc3fad2790f239,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-ead3b3dc4a928137def89d40,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-edf77aa3e4026e0d9cf5f05a,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,wdet-0d4c27ec0e8fb69f1eb3dc2b,case-1001-veh_001-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-80204e45eae275bcfe147ab2,case-1001-veh_009-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-c5ac4109410232f5c76af2cc,case-1001-veh_008-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-eb41c636445a501cc6253668,case-1001-veh_000-w0000,vehicle_witness,benign,benign,-1,0
1001,det-08248d848c146413f0a85573,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-0c5ec17bfa2956880fe9a224,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-31188a8a5a7e75cd4cb89546,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-3f223585287b066c94298c39,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-45445998e07424f6e1a022e0,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-47b03d17ee004001ca703789,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-4cc5f16515b8c0acd7f0285c,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-533e626ef4acdd96e8c6d4c4,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-6071bba4a24a850195480a27,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-64456f060ac7193c6302d184,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-70174111a8f08470b351eb18,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-76bdd182f2b7237f84b61301,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-7bd566be40b362932fb1e728,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-7fa84661f2e6dfe6163278c3,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-93809d36db0a63b4b74c03f6,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-9db90d4c489873f74a5edf29,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-d7d50bcf633cd9fa275281cf,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-dc0dfac90befee2727abd7f3,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-dcfe74c3fbe320b8d90ada47,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-e36f0939aad8ff67390ce4c5,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-ee818a5dd6f6f07c96c0aa76,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-f6f21d25544152b9acc6e097,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-fc47c2b490771a3075a680b3,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-fd841f885023a0b9d5b8fa8c,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,wdet-32cecaf1a3da0b3dc7425bb8,case-1001-veh_010-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-76283f17a19694c688195d67,case-1001-veh_001-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-90160caf50ff2de551b8fadb,case-1001-veh_002-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-af5e8b2cd6382b59e6902a10,case-1001-veh_009-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-b91a45fbc59fe3acd36e0285,case-1001-veh_008-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-e8b25b4628f51da6edd6a82a,case-1001-veh_000-w0000,vehicle_witness,benign,benign,-1,0
1001,det-00614be437fa3c3b6fa0829e,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-0ba4f440a3600da3a6bd1ca2,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-0be3274fd52bc90771d0fe0e,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-138625ca2c316376a0632442,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-14a6510483ab600fe7609816,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-1d22189d6ddb521101dfd3e8,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-2fd4ff5600eae05c84bb3b5f,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-3b7abaa475f0f773398614c7,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-3c2270fc7292d763faa51504,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-3f6c533459c8c3d3bc2f419f,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-40c2aa1e971ad8f2f4b3e944,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-4238855d0ec693abb1606386,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-43e756c6f89f5749f27feb87,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-4da71d06d876c94f53020d5c,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-5bb0d6b434a8069ae3a8e9dc,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-67dd16b99c2577829096edab,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-9b8309127564cb50ac7a98fa,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-9d748eebfa0ba2878787a0ec,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-aacd4cdcbc79672d2371d0cb,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-ad84eeea0fa6d4e880f9f6fc,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-bd0a4a3e90f1ce333559f3a3,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-c7ebd9f762c86b9aaa5210b7,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-cf716f4dee312476b217a2a3,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-ef48d7d5bc5e6f2104946890,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-f05692895ab8e3d32bc9d0fa,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-f5abc8cc5f1fcbd2aee5a52d,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,wdet-2d244f02fea839b5f50a16ac,case-1001-veh_000-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-55e3afc80026076ab7175561,case-1001-veh_002-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-59867cbdca6dd6e3d73d930e,case-1001-veh_003-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-6fc4e563a818e08519e9d07e,case-1001-veh_011-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-7411da6db416dccd3a5ac1b3,case-1001-veh_001-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-78c3867daeb4bf799d6c0df0,case-1001-veh_009-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-f5fd9ecebfc98772e57c0cda,case-1001-veh_010-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-fcd8258e1390311a7bd69e6f,case-1001-veh_008-w0000,vehicle_witness,benign,benign,-1,0
1001,det-05cb84b7d26013cac605428b,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-19c00e3b194c45fd9dcc7490,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-1a61e6b7219125ef9364188a,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-1ff4487b2997a19b05cde0e2,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-2532c03c44f2a4564fae68af,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-36f568dbd7dc34e5069b38be,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-3c76125d19b78e67913eff35,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-4253637cd2d99b51acc95858,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-4896b742a222bb49e2806965,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-5435a76f86659fea7edd71b3,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-55e454fc3b01da25114a0eb3,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-5e5ba427b9fa6eb6456b1a77,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-655c27756ab22bf49bdd3fb2,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-6940987d4f338cbfc5b1dbe7,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-7c9c472b42a128c5dd3da98a,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-926b7206629c8b5488e69790,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-993d73aa1db8b78c9a8818ea,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-9d99a5769c6ce9e6c59655d6,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-a055d8a430f05c4b1b2cc3b9,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-a11653207682aa2ea66bad93,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-aa615864f8353f4a2b039e88,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-ae57a23fcc96a1c3bc07db3f,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-d2b70f50d5260469a62fac32,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-d2bc2e4a193b5e72ee16fe86,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-f4e4057570a335eb58015593,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-f56824f0b0b74da6c8d79edc,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-f5e54f8b0d63e6578c27229d,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-fa74fee7dfd4d94fe3910415,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-fe84d39ca03cad3d38f7a37b,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,wdet-1c5ca8ed5d849ae0795390f6,case-1001-veh_009-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-3839e4afda237608f86e4ae5,case-1001-veh_010-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-497eec615ceabcbc30e953aa,case-1001-veh_002-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-614b4e7bf37d178332344282,case-1001-veh_004-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-749365b0e16ee1046c16cf1c,case-1001-veh_011-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-74f98dffa22ef22bef522fae,case-1001-veh_012-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-ac29705ae784b661d7966125,case-1001-veh_001-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-b46a9508ca1dba07caf8696b,case-1001-veh_008-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-bf2ae25263a9d67997a00f86,case-1001-veh_000-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-f120f4d2b84778d79b57bf08,case-1001-veh_003-w0000,vehicle_witness,benign,benign,-1,0
1001,det-0559a33c3b1c733b7af1f7ab,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-05e7da9c1c06640d44b69cbd,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-07b46949be127fbb02011432,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-0b7c81e0d12a573fce403d5c,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-0c8008d20bc845ca5d73e9fb,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-242bdfd61471b34b9d79b758,case-1001-veh_013-w0000,rsu,benign,benign,-1,0
1001,det-3eb4a650175672a55378b3a5,case-1001-veh_013-w0000,rsu,benign,benign,-1,0
1001,det-3ef32349d606544a527dc534,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-434b4eb2b3f421f24fb0167f,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-4512b565c2b5ea75bb96165c,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-473bdbdfcbe5de7205b5bf38,case-1001-veh_005-w0000,rsu,benign,benign,-1,0
1001,det-49bf1107a99f33c01921b8de,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,det-56b65323d59d5adab66ec838,case-1001-veh_004-w0000,rsu,benign,benign,-1,0
1001,det-5ee406dc7cd5c5ccbf0e741a,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-6bd3be09a88d32efdd8de0fc,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-890a2b652079ca205452a38f,case-1001-veh_011-w0000,rsu,benign,benign,-1,0
1001,det-8bcb81ad06fd686c3a6371f0,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-9048f75de44b7a78a86d9730,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-9640b47adad7021bce58fa86,case-1001-veh_000-w0000,rsu,benign,benign,-1,0
1001,det-9888d42e62b0676068f72a38,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-9e06c21681a4528c5d814f7f,case-1001-veh_003-w0000,rsu,benign,benign,-1,0
1001,det-ac432f4f3b122158fdd06b56,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-b032d97d930686268f807025,case-1001-veh_010-w0000,rsu,benign,benign,-1,0
1001,det-b96c3b8b43da94dcb47dcd94,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-b9cab1cbadd5360d3cafaa22,case-1001-veh_001-w0000,rsu,benign,benign,-1,0
1001,det-c509fec025ace49ac2ac41e1,case-1001-veh_009-w0000,rsu,benign,benign,-1,0
1001,det-cc684ed07e149e168068fe36,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-cec987c1abce596780de387a,case-1001-veh_006-w0000,rsu,benign,benign,-1,0
1001,det-dc02bca570d018c02972d872,case-1001-veh_007-w0000,rsu,benign,benign,-1,0
1001,det-dcb01583e6c59832cf38d9aa,case-1001-veh_013-w0000,rsu,benign,benign,-1,0
1001,det-f1b7824c47043a6fbc29811f,case-1001-veh_008-w0000,rsu,benign,benign,-1,0
1001,det-f58b88a8d4b058ea5cb5081b,case-1001-veh_012-w0000,rsu,benign,benign,-1,0
1001,det-fb9faaad202adc342f27c81b,case-1001-veh_002-w0000,rsu,benign,benign,-1,0
1001,wdet-2bdc65bcb5704ccd69a49eb5,case-1001-veh_005-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-2ce0ff02ab4a97a628b164f6,case-1001-veh_013-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-5eddd79130da52f0d669c3ee,case-1001-veh_011-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-5fa7ac42fb14445ef5a1b472,case-1001-veh_001-w0000,vehicle_witness,benign,benign,-1,0
1001,wdet-98d65022d9b91556d4b14f84,case-1001-veh_010-w0000,vehicle_witness,benign,benign,-1,0
